timestamp,open,high,low,close,volume
9/12/2005,88.4,89.92,86.33,86.97,26427900
16/12/2005,87.01,87.35,82.75,83.37,39305300
23/12/2005,83.23,84.2,82.06,83.48,27298200
30/12/2005,83.48,84.5,81.56,82.2,17622000
6/1/2006,82.45,85.03,80.81,84.95,36958200
13/1/2006,83.9,84.81,82.5,83.17,30173200
20/1/2006,82.8,84.7,81.25,81.36,34792500
27/1/2006,81.33,82.15,80.59,81.02,32471000
3/2/2006,81.02,82.24,79.72,79.97,33566000
10/2/2006,79.94,81.46,78.93,81.33,32826100
17/2/2006,81.33,81.91,80.13,80.71,26994200
24/2/2006,80.1,81.65,79.85,80.1,20014900
3/3/2006,80,80.89,79.51,79.96,23693200
10/3/2006,80.05,82.25,79.86,81.57,23708100
17/3/2006,81.56,83.76,81.45,83.3,25173700
24/3/2006,83.11,84.99,82.93,83.36,25547800
31/3/2006,82.98,83.7,82.2,82.47,23139800
7/4/2006,82.72,84.45,82.44,82.48,23780100
13/4/2006,82.49,82.74,80.63,81.98,18292300
21/4/2006,81.77,84,81.26,81.66,35449300
28/4/2006,81.3,84.4,81.1,82.34,36485300
5/5/2006,82.59,83.55,82,82.98,24540000
12/5/2006,82.6,83.69,82.3,82.39,22319900
19/5/2006,81.8,83.25,79.51,80.28,28629900
26/5/2006,79.94,81.3,79,80.75,26222700
2/6/2006,80.35,80.96,79.15,79.52,23532800
9/6/2006,79.1,80.74,76.75,78.01,40341000
16/6/2006,77.68,78.78,76.82,77.95,33150500
23/6/2006,78.06,78.56,76.94,77.1,27070000
30/6/2006,77.04,77.93,76.06,76.82,26797500
7/7/2006,77.54,78.53,76.12,76.42,18199800
14/7/2006,76.18,76.83,73.37,73.57,37325800
21/7/2006,73.34,77.06,72.73,74.86,50614500
28/7/2006,74.92,77.3,74.92,76.96,25666400
4/8/2006,76.44,77.5,74.9,75.91,20900500
11/8/2006,75.63,76.28,75.05,75.48,19054700
18/8/2006,75.85,79.97,75.6,79.9,29303900
25/8/2006,79.51,80,78.42,79.88,18060100
1/9/2006,79.91,81.68,79.76,81.41,22236900
8/9/2006,81.19,81.54,79.31,80.66,16108000
15/9/2006,80.6,83.59,80.25,82.94,27425800
22/9/2006,82.56,83.79,81.01,81.21,30290000
29/9/2006,81.64,82.79,81.28,81.94,25658300
6/10/2006,81.76,83.78,81.56,83.14,25738600
13/10/2006,83.14,86.21,83,86.08,26864000
20/10/2006,86.08,92.04,85.75,90.48,67866100
27/10/2006,90.05,92,90.01,90.76,35037300
3/11/2006,90.3,92.68,89.8,91.41,30108500
10/11/2006,91.5,93.4,91.5,91.76,29456500
17/11/2006,91.75,94.05,91.41,93.81,23826600
24/11/2006,93.77,93.8,92.8,93.35,13559900
1/12/2006,92.71,93.24,90.43,91.25,27785200
8/12/2006,92.5,94.87,92.25,93.86,28792200
15/12/2006,93.72,95.8,93.3,95.3,30414900
22/12/2006,94.95,96.5,94.8,95.25,24009800
29/12/2006,95,97.88,94.92,97.15,15807900
5/1/2007,97.17,98.79,96.26,97.42,26942600
12/1/2007,98.5,100.33,97.93,99.34,44830200
19/1/2007,99.4,100.9,94.55,96.17,58474800
26/1/2007,96.42,97.92,96.12,97.45,41549100
2/2/2007,98.1,99.73,97.45,99.17,34172300
9/2/2007,99.17,100.44,97.81,98.55,34668400
16/2/2007,98.8,99.52,97.8,98.99,27047900
23/2/2007,98.66,99.5,97.41,97.73,20682500
2/3/2007,97.86,97.86,88.77,90.9,52427400
9/3/2007,90.25,94.85,90.1,93.28,43505100
16/3/2007,93.29,94.47,92.1,93.25,36423000
23/3/2007,93.95,95.81,93.39,95.03,26906600
30/3/2007,94.84,95.25,93.57,94.26,34042800
5/4/2007,94.51,96.75,94.06,96.52,19197800
13/4/2007,96.43,96.94,94.53,94.93,27497000
20/4/2007,94.99,97.66,93.911,94.58,51786700
27/4/2007,95.35,101.7,95.05,101.17,58275300
4/5/2007,101.11,103.17,100.97,102.96,38307800
11/5/2007,102.76,105.99,102.21,105.98,34979100
18/5/2007,105.81,108.05,104.53,107.99,35014200
25/5/2007,107.15,108,103.57,105.18,30271700
1/6/2007,105.57,107.67,105.21,106.54,23208200
8/6/2007,106.5,106.59,101.56,103.07,63185700
15/6/2007,102.87,105.19,102.1,105.09,34517000
22/6/2007,105.27,107.02,104.44,104.44,35051000
29/6/2007,104.73,106.92,104.1,105.25,31559100
6/7/2007,105.39,109.66,104.58,109.03,24567300
13/7/2007,108.73,109.65,108.1,108.6,34811600
20/7/2007,108.57,116.48,108.42,114.81,55626100
27/7/2007,114.88,118.82,114.85,115.62,64841000
